PFT,g0_mean,g0_std,g1_mean,g1_std,r2_mean,r2_std
CRO,0.01952658636638092,0.007691595351012826,0.4251565168922218,0.5517843897863222,0.5752329657082691,0.06163874125450633
CSH,0.023346655465161993,0.01259545946276368,2.515429735722013,3.972817642749838,0.7069323172990396,0.03661657808745314
DBF,0.01619188559730495,0.00951834095637526,2.731682112669381,5.3649276074677905,0.7777606799507435,0.10774700079430141
ENF,0.018623159561935648,0.01037123422958685,1.890093438601044,3.6068503443355473,0.6832222226609679,0.16417336187025278
GRA,0.020635952521954305,0.010253445004951076,0.6950373445431564,1.2365951330116907,0.3573909007577763,0.505104257275138
MF,0.02023700363370119,0.012101820524517207,10.316625725323048,21.851337467610932,0.6572842871659619,0.18892959297114525
WSA,0.01642419533718286,0.010155413582032856,3.89577600662554,5.976268830978655,0.7926111326747943,0.1179724010534259
