,PFT,count,g0,g1,r2
/home/adam/scratch/data/changjie/MAT_DATA/AU-How.mat,WSA,13795.0,0.0017063302421997354,13.431713357045721,0.976776715472658
/home/adam/scratch/data/changjie/MAT_DATA/US-Blo.mat,ENF,16565.0,0.0026821881684203227,5.5144537772659605,0.9208441634231465
/home/adam/scratch/data/changjie/MAT_DATA/BE-Lon.mat,CRO,4380.0,0.02800078205746957,-0.03542483689517359,0.5393335137035309
/home/adam/scratch/data/changjie/MAT_DATA/FR-LBr.mat,ENF,4051.0,0.02041058162459586,0.19290160701815615,0.6349932634516477
/home/adam/scratch/data/changjie/MAT_DATA/US-KS2.mat,CSH,4832.0,0.002806576185375225,8.994112755381565,0.7666449001622744
/home/adam/scratch/data/changjie/MAT_DATA/US-WCr.mat,DBF,6415.0,0.029944133819689633,0.01677600126148515,0.6948906446770031
/home/adam/scratch/data/changjie/MAT_DATA/AT-Neu.mat,GRA,4994.0,0.03290103869315767,-0.004364456329130199,0.46940236293855686
/home/adam/scratch/data/changjie/MAT_DATA/IT-MBo.mat,GRA,7457.0,0.02459329376505209,-0.0022949464474226544,-0.06025227626039298
/home/adam/scratch/data/changjie/MAT_DATA/US-Var.mat,GRA,12256.0,0.03252375901697836,-0.015225225470041083,0.45225979616118583
/home/adam/scratch/data/changjie/MAT_DATA/BE-Vie.mat,MF,13941.0,0.02883704966233494,-0.004378628735667826,0.5214694902569358
/home/adam/scratch/data/changjie/MAT_DATA/US-IB2.mat,GRA,5838.0,0.030272283251130086,-0.0057323610263081415,0.4098494128076775
/home/adam/scratch/data/changjie/MAT_DATA/DE-Kli.mat,CRO,3632.0,0.02383076009321994,-0.014583933379932247,0.5579386033459552
/home/adam/scratch/data/changjie/MAT_DATA/DK-Sor.mat,DBF,2580.0,0.004066040845723527,5.105854455865006,0.8506043875035569
/home/adam/scratch/data/changjie/MAT_DATA/US-MMS.mat,DBF,13772.0,0.016174190360116327,0.46988253713836564,0.7847838657560667
/home/adam/scratch/data/changjie/MAT_DATA/US-ARM.mat,CRO,7895.0,0.008222614613633149,1.2493097738634282,0.6659061957614938
/home/adam/scratch/data/changjie/MAT_DATA/CH-Cha.mat,GRA,3198.0,0.01882597876831219,-0.0027016616657591407,-0.6795458414769624
/home/adam/scratch/data/changjie/MAT_DATA/CH-Dav.mat,ENF,4866.0,0.006837952927195499,2.023083493404161,0.846204545377863
/home/adam/scratch/data/changjie/MAT_DATA/CA-Gro.mat,MF,3672.0,0.006717627682678945,2.5772876496287727,0.9117656097223531
/home/adam/scratch/data/changjie/MAT_DATA/US-Me2.mat,ENF,12912.0,0.0013651826999337882,12.191363916623915,0.9472826960836367
